,CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,target,AveMonthSpend
14797,27275,,Aidan,,Powell,,1141 Panoramic Dr.,,Spring Valley,California,United States,91977,115-555-0190,1969-04-08,Graduate Degree,Professional,M,M,1,0,0,1,109467,0,86
14798,27276,,Faith,A,Alexander,,9471 Laguna Circle,,Berkeley,California,United States,94704,175-555-0147,1969-01-16,Graduate Degree,Professional,F,S,1,0,0,1,98810,1,50
14799,27277,,Jeremy,C,Wood,,6924 Santa Barbara,,El Cajon,California,United States,92020,245-555-0114,1969-12-12,Graduate Degree,Professional,M,M,0,0,0,1,104779,0,82
14800,27279,,Katelyn,,Brooks,,291 Ironwood Way,,Issaquah,Washington,United States,98027,772-555-0169,1968-07-15,Bachelors ,Skilled Manual,F,S,1,0,2,2,74785,0,65
14801,27280,,Naomi,S,Gutierrez,,5109 Fawn Glen Circle,,Burbank,California,United States,91502,278-555-0177,1968-03-07,Bachelors ,Skilled Manual,F,M,1,1,2,2,96311,0,74
14802,27281,,Jenny,,Nath,,2530 Willow Court,,Clearwater,Florida,United States,33755,110-555-0167,1968-11-21,Bachelors ,Skilled Manual,F,S,0,1,2,2,89125,0,63
14803,27282,,Barry,M,Perez,,6350 Plumas Court,,Calgary,Alberta,Canada,T2P 2G8,930-555-0130,1967-09-14,High School,Skilled Manual,M,M,0,1,5,5,66085,1,145
14804,27283,,Jamie,,Hernandez,,4194 Baywood Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,134-555-0153,1967-09-09,High School,Skilled Manual,M,S,1,2,5,5,34515,1,115
14805,27284,,Danielle,Y,Bailey,,9372 Colfax Street,#303,Seattle,Washington,United States,98104,927-555-0190,1967-03-04,Bachelors ,Professional,F,M,0,1,0,0,70018,0,49
14806,27285,,Zachary,J,Jones,,2391 Pepperidge Place,,Port Hammond,British Columbia,Canada,V6B 3P7,707-555-0175,1970-09-19,Graduate Degree,Professional,M,S,1,0,0,1,112993,0,76
14807,27286,,Shawn,,Pal,,231 C Mt. Hood Circle,,Chicago,Illinois,United States,60610,430-555-0120,1970-11-24,Graduate Degree,Professional,M,S,0,0,0,1,118337,0,77
14808,27287,,Samuel,E,Perez,,1948 Ohara Avenue,,Los Angeles,California,United States,90012,231-555-0144,1970-02-27,Graduate Degree,Professional,M,M,0,0,0,4,100884,0,84
14809,27288,,Destiny,L,Richardson,,7739 Pineknoll,,Newport Beach,California,United States,92625,916-555-0161,1970-09-21,Graduate Degree,Professional,F,S,0,0,0,4,88595,0,49
14810,27289,,Anna,,Long,,9530 Vine Lane,,National City,California,United States,91950,247-555-0113,1967-04-04,Bachelors ,Skilled Manual,F,S,1,1,2,2,40406,0,61
14811,27290,,Marcus,,Evans,,101 Adobe Dr,,Puyallup,Washington,United States,98371,597-555-0163,1966-02-14,Bachelors ,Skilled Manual,M,M,1,0,3,3,128622,1,133
14812,27291,,Bobby,M,Mehta,,7489 Briowes Valley Rd.,,Burien,Washington,United States,98168,735-555-0115,1966-07-25,Bachelors ,Skilled Manual,M,S,0,1,3,3,125537,1,119
14813,27292,,Julia,,Evans,,9104 Jacobsen Street,,Oregon City,Oregon,United States,97045,910-555-0138,1966-11-13,Graduate Degree,Professional,F,S,1,0,0,0,87591,0,49
14814,27293,,Kaitlyn,,Jackson,,2373 Mt. Whitney Way,,Glendale,California,United States,91203,208-555-0174,1966-05-18,Graduate Degree,Professional,F,M,1,0,0,0,92523,0,55
14815,27294,,Ana,,Bradley,,2901 Ninth Avenue SW Court,,San Carlos,California,United States,94070,408-555-0126,1966-08-18,Graduate Degree,Professional,F,S,1,0,0,0,103114,0,50
14816,27295,,Wyatt,,Taylor,,6752 Covington Court,,Lynnwood,Washington,United States,98036,343-555-0182,1966-05-18,Graduate Degree,Professional,M,S,1,0,0,0,113156,1,78
14817,27296,,Rodrigo,D,Ready,,3783 Steven Circle,,El Cajon,California,United States,92020,642-555-0190,1966-04-22,Graduate Degree,Professional,M,S,0,0,0,4,114097,1,75
14818,27297,,Ashley,,Coleman,,330 Shenandoah Dr.,,Cliffside,British Columbia,Canada,V8Y 1L1,162-555-0123,1969-12-24,Graduate Degree,Professional,F,S,0,0,0,2,96041,1,53
14819,27298,,Jennifer,L,Coleman,,7902 Bates Court,,Haney,British Columbia,Canada,V2W 1W2,236-555-0137,1969-12-12,Graduate Degree,Professional,F,S,0,0,0,2,97339,0,51
14820,27299,,Micheal,S,Gutierrez,,8209 Green View Court,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0145,1971-09-13,Partial High School,Management,M,M,1,4,5,5,160368,1,172
14821,27300,,Robert,A,Baker,,526 Oak Street,,Langford,British Columbia,Canada,V9,943-555-0177,1953-02-25,Partial College,Professional,M,M,1,1,3,4,88121,0,121
14822,27301,,Clarence,,Zhou,,6566 Serene Ct.,,Burlingame,California,United States,94010,102-555-0122,1953-09-15,Partial College,Professional,M,M,1,1,3,4,102188,0,124
14823,27302,,Charles,M,Smith,,"1416, place de la Concorde",,Chatou,Yveline,France,78400,1 (11) 500 555-0195,1957-03-26,Partial College,Professional,M,M,1,4,3,3,126729,0,129
14824,27303,,Arturo,,Yang,,"75, avenue de la Gare",,Paris,Seine (Paris),France,75012,1 (11) 500 555-0168,1957-10-22,Partial College,Professional,M,M,1,3,4,4,156618,1,159
14825,27305,,Terry,,Nara,,3056 C Northwood Dr,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0110,1957-10-06,Bachelors ,Management,M,M,1,3,3,3,176880,0,141
14826,27307,,Andre,,Prasad,,Potsdamer Straße 757,,Paderborn,Hamburg,Germany,33041,1 (11) 500 555-0111,1956-08-05,High School,Professional,M,M,1,4,4,4,167294,1,158
14827,27308,,Marie,A,Rana,,3989 Crestwood Circle,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0177,1956-05-26,High School,Professional,F,S,0,4,4,4,137494,1,89
14828,27309,,Tony,,Deng,,Alte Landstr 3,,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0171,1955-07-16,Partial College,Professional,M,M,1,3,4,4,157222,1,146
14829,27310,,Isabella,P,Hill,,Klara Straße 8422,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0119,1954-10-18,Partial College,Professional,F,M,0,1,2,3,97483,1,73
14830,27311,,Jenna,L,Adams,,"3403bis, boulevard Saint Germain",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0162,1954-05-24,Partial College,Professional,F,M,1,1,2,4,80530,1,68
14831,27312,,Sandra,L,Sun,,Am Grossen Dern 2547,,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0198,1944-12-28,Bachelors ,Management,F,S,1,4,4,4,156206,1,80
14832,27314,,Jarrod,R,Arthur,,Hans-Rosenthal-Platz 4108,,Berlin,Saarland,Germany,14197,1 (11) 500 555-0119,1945-05-09,Bachelors ,Management,M,S,0,2,0,5,132494,0,78
14833,27315,,James,,Mitchell,,Am Gallberg 6626,,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0161,1945-06-19,Graduate Degree,Management,M,M,1,4,3,3,127634,1,126
14834,27316,,Jarrod,E,Malhotra,,Parise Straße 644,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0171,1946-09-06,Bachelors ,Management,M,M,1,1,5,5,146710,0,157
14835,27317,,Raymond,G,Lopez,,8600 Camelot Court,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0135,1946-10-23,Graduate Degree,Management,M,M,1,4,4,4,164309,1,144
14836,27318,,James,,Bryant,,"11, avenue du Président-Kennedy",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0122,1954-11-11,Partial College,Professional,M,M,1,1,2,4,125000,0,120
14837,27319,,Ian,,Bryant,,8871 Likins Ave.,,York,England,United Kingdom,YO15,1 (11) 500 555-0117,1954-05-21,High School,Professional,M,M,0,2,1,3,113421,0,100
14838,27320,,Jose,C,Green,,Pascalstr 6,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0150,1953-09-04,High School,Professional,M,M,1,1,3,4,93685,0,117
14839,27321,,Dylan,L,Zhang,,Hunzinger Allee 664,,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0179,1953-02-26,Partial College,Professional,M,M,1,2,2,4,126257,0,118
14840,27322,,Derrick,,Bradley,,"24, rue Philibert-Delorme",,Paris,Seine (Paris),France,75019,1 (11) 500 555-0111,1953-10-12,Partial College,Professional,M,S,0,1,2,3,119921,0,105
14841,27323,,Michele,,Shan,,"101, rue de Cambrai",,Roubaix,Nord,France,59100,1 (11) 500 555-0179,1952-08-27,Partial College,Professional,F,S,1,2,1,4,104896,1,55
14842,27325,,Todd,L,Liang,,Reiherweg 5234,,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0118,1952-03-11,Partial College,Professional,M,M,1,4,4,4,119812,0,148
14843,27326,,Ashlee,,Goel,,"6964, rue des Grands Champs",,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0163,1951-09-22,High School,Professional,F,S,1,2,2,5,109207,1,73
14844,27327,,Melody,,Nicholls,,Herzogstr 4662,,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0135,1950-08-19,Partial College,Management,F,S,1,2,5,5,140497,1,98
14845,27328,,Edgar,,Srini,,"92, rue Mazagran",,Lille,Nord,France,59000,1 (11) 500 555-0130,1949-03-27,High School,Management,M,S,1,3,1,5,120965,0,87
14846,27329,,Gloria,M,Vazquez,,"874, avenue des Ternes",,Roncq,Nord,France,59223,1 (11) 500 555-0118,1949-07-23,High School,Management,F,M,0,3,1,5,98943,0,64
14847,27330,,Brendan,A,Nara,,Königstr 284,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0132,1949-07-21,Partial College,Management,M,M,1,3,5,5,162414,1,158
14848,27331,,Julia,N,Richardson,,1830 Shore Rd.,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0160,1949-09-07,High School,Management,F,M,0,4,5,5,134131,0,100
14849,27332,,Tony,K,Raji,,"205bis, boulevard Saint Germain",,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0170,1948-02-25,High School,Management,M,M,1,3,1,4,117047,0,100
14850,27333,,Kathryn,,Luo,,Hochstr 2666,,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0186,1948-09-22,Partial College,Management,F,M,1,4,4,4,93324,0,85
14851,27334,,Corey,,Yuan,,"1234, rue Ste-Honoré",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0111,1947-05-26,Partial High School,Skilled Manual,M,S,0,2,0,5,104681,0,71
14852,27335,,Ricardo,,Raji,,"1, place Beaubernard",,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0189,1947-08-21,Partial High School,Skilled Manual,M,M,1,2,0,5,102689,0,76
14853,27336,,George,,Suri,,Knaackstr 246,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0134,1947-10-13,High School,Management,M,S,1,4,5,5,166291,1,144
14854,27337,,Julia,R,Hall,,9995 Altura Drive,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0124,1947-09-15,Partial High School,Professional,F,M,1,4,5,5,139189,0,102
14855,27338,,Virginia,J,Lopez,,5778 Mt Tri-state Court,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0134,1975-11-17,Bachelors ,Professional,F,M,1,2,0,0,87223,0,51
14856,27339,,Ann,,Sai,,1929 Many Lane,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0119,1975-10-18,Bachelors ,Professional,F,S,0,2,0,0,84873,0,48
14857,27340,,Francis,,Carlson,,7792 Woodruff Lane,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0166,1976-06-05,Bachelors ,Professional,M,S,1,2,0,0,131966,1,80
14858,27341,,Kari,V,Sanz,,1884 Scottsdale Road,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0142,1976-09-21,Bachelors ,Professional,F,S,0,2,0,0,109432,0,49
14859,27342,,Henry,,Rana,,125 Keller Ridge,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0162,1976-08-18,Bachelors ,Professional,M,M,1,2,0,0,130890,0,87
14860,27343,,Dale,B,Nath,,9467 Morning Glory Dr,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0163,1975-04-10,Bachelors ,Professional,M,S,1,3,0,0,104764,1,76
14861,27344,,Hector,,Sanz,,7915 McFaul Dr.,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0168,1974-09-16,Bachelors ,Professional,M,S,1,3,0,0,110322,0,75
14862,27345,,Darrell,J,Shan,,3980 Park Glenn,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0117,1975-02-17,Bachelors ,Professional,M,S,0,3,0,0,133277,1,75
14863,27346,,Leslie,,Dominguez,,245 Blue Jay Drive,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0118,1975-10-16,Bachelors ,Professional,F,S,0,2,0,0,102905,0,52
14864,27347,,Jeffery,J,Lin,,P.O. Box 4559,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0167,1974-05-15,Bachelors ,Professional,M,M,1,3,0,0,128312,1,84
14865,27348,,Clayton,,Zhou,,3616 Gonzalez Court,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0152,1974-04-20,Bachelors ,Professional,M,M,1,2,0,0,130246,1,85
14866,27349,,Sheila,B,Diaz,,986 Roundhouse Pl.,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0124,1974-08-15,Bachelors ,Professional,F,M,1,3,0,0,114850,1,54
14867,27350,,Arthur,E,Subram,,9255 Westover Dr.,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0145,1974-12-27,Bachelors ,Professional,M,S,0,3,0,0,122513,0,78
14868,27351,,Jenny,S,Liang,,9601 Rainier Dr,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0185,1974-08-06,Partial College,Management,F,M,1,3,5,5,120621,1,98
14869,27352,,Douglas,,Subram,,P.O. Box 8070,,Findon,South Australia,Australia,5023,1 (11) 500 555-0196,1974-03-05,Partial College,Management,M,S,1,3,5,5,171280,1,151
14870,27353,,Gilbert,T,Andersen,,1914 Creekside Dr.,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0192,1974-02-22,Partial College,Management,M,S,1,3,5,5,177035,1,152
14871,27356,,Mayra,E,Lopez,,3697 Lane Way,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0190,1973-02-10,Partial High School,Professional,F,M,1,4,5,5,131538,0,100
14872,27357,,Victor,J,Gutierrez,,3758 Springwood Way,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0123,1972-09-10,Bachelors ,Professional,M,M,0,3,0,0,127853,1,87
14873,27358,,Devon,G,Shen,,3275 Corrinne Court,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0132,1972-03-13,Bachelors ,Professional,M,M,1,3,0,0,127755,0,87
14874,27359,,Morgan,J,Davis,,9306 Green Street,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0158,1972-03-23,High School,Management,F,S,1,3,5,5,94749,1,90
14875,27360,,Kurt,L,Kumar,,2578 South Creek Drive,,Findon,South Australia,Australia,5023,1 (11) 500 555-0179,1971-02-20,Bachelors ,Professional,M,M,1,4,0,0,133599,0,87
14876,27361,,Valerie,L,Yang,,7568 Prestwick Court,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0195,1971-07-11,Bachelors ,Professional,F,S,0,4,0,0,100884,1,55
14877,27362,,Alex,L,Cooper,,9739 Victory Lane,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0166,1972-04-22,Partial College,Management,M,S,0,3,5,5,175223,1,152
14878,27363,,Tara,E,Jai,,4148 Valley Ave.,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0115,1972-08-11,High School,Management,F,M,1,3,5,5,120454,1,108
14879,27364,,Cedric,,Li,,3944 Kingsford Dr,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0190,1971-08-27,Bachelors ,Professional,M,S,0,4,0,0,128684,0,82
14880,27365,,Jimmy,,Jimenez,,38 Shangri-la Rd.,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0116,1971-05-15,High School,Management,M,S,0,4,5,5,117131,1,143
14881,27366,,Bob,A,Alan,,2371 Deerfield Dr.,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0179,1971-04-10,High School,Management,M,S,1,4,5,5,110020,1,147
14882,27367,,Sydney,,Adams,,8128 Kane Circle,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0124,1970-10-09,Bachelors ,Professional,F,S,1,4,0,0,114587,1,53
14883,27368,,Brandy,,Gonzalez,,1899 Mission Drive,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0175,1970-09-01,Partial High School,Professional,F,M,0,4,5,5,97377,1,96
14884,27369,,Pamela,C,Raman,,91 Yukon St.,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0173,1970-10-19,High School,Management,F,M,1,4,5,5,126665,1,103
14885,27370,,Stephanie,A,Bell,,5866 Military E,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0193,1971-01-08,High School,Management,F,S,0,4,5,5,130619,1,96
14886,27371,,Carolyn,S,Srini,,3589 G Street,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0130,1971-10-26,Partial High School,Professional,F,S,0,4,5,5,140631,1,102
14887,27372,,Andre,,Sai,,2530 C Del Rio Circle,,Bradenton,Florida,United States,34205,724-555-0116,1948-02-01,High School,Professional,M,S,0,2,0,4,57291,0,66
14888,27373,,Eduardo,E,Rivera,,7361 Quiet Place Drive,,Woodburn,Oregon,United States,97071,253-555-0188,1948-04-19,High School,Professional,M,S,0,2,0,4,54300,0,66
14889,27374,,Robert,,Phillips,,2110 Elm St.,,Bremerton,Washington,United States,98312,946-555-0162,1948-11-25,High School,Professional,M,S,1,2,0,4,49389,0,61
14890,27375,,Nicole,,Wilson,,1740 Calpine Place,,Puyallup,Washington,United States,98371,498-555-0167,1948-09-03,High School,Professional,F,M,1,2,0,4,58013,0,50
14891,27376,,Courtney,,Gonzalez,,8818 Attic Rd.,,Marysville,Washington,United States,98270,457-555-0199,1948-07-27,High School,Professional,F,S,1,2,0,4,45284,0,46
14892,27378,,Samantha,B,Lee,,3836 Birchbark Place,,N. Vancouver,British Columbia,Canada,V7L 4J4,936-555-0162,1947-03-19,High School,Professional,F,M,1,2,0,4,49199,0,46
14893,27379,,Isabel,,Ross,,5370 Belmont Rd,,Imperial Beach,California,United States,91932,555-555-0166,1947-06-09,High School,Professional,F,S,0,2,0,4,58451,0,42
14894,27380,,Eric,,Green,,5872 L St.,,Langford,British Columbia,Canada,V9,289-555-0121,1947-11-16,High School,Professional,M,S,1,2,0,4,62004,0,64
14895,27381,,Miguel,J,Sanz,,8969 Royal Links Ct.,,Burbank,California,United States,91502,914-555-0138,1937-08-23,High School,Professional,F,S,1,2,0,4,72303,0,45
14896,27382,,Kaitlin,R,Chapman,,3320 North 5th St,,Colma,California,United States,94014,830-555-0157,1937-06-16,Graduate Degree,Management,F,S,1,2,0,3,71021,0,40
14897,27383,,Jay,,Hernandez,,651 Melody Dr.,,Concord,California,United States,94519,109-555-0158,1938-03-02,Graduate Degree,Management,M,S,1,2,0,3,116636,0,71
14898,27384,,Eric,A,Patterson,,1732 Parakeet,,Port Hammond,British Columbia,Canada,V6B 3P7,774-555-0131,1938-04-15,Graduate Degree,Management,M,M,1,2,0,3,112666,0,76
14899,27385,,Jonathon,A,Ramos,,4001 Fawn Glen Circle,,Burbank,California,United States,91502,783-555-0118,1939-10-19,Graduate Degree,Management,M,M,0,2,0,3,101774,0,77
14900,27386,,James,C,Garcia,,6232 Gumwood,,Burlingame,California,United States,94010,254-555-0158,1939-07-27,Graduate Degree,Management,M,M,1,2,0,3,113989,0,82
14901,27388,,Xavier,R,Cox,,5934 Warmcastle Ct.,,Spokane,Washington,United States,99202,250-555-0123,1940-04-14,Bachelors ,Management,M,M,0,2,0,3,100772,0,76
14902,27389,,Lucas,,Henderson,,7976 Stonedale,,Woodland Hills,California,United States,91364,903-555-0112,1940-10-16,Bachelors ,Management,M,S,0,2,0,3,102200,0,67
14903,27390,,Leah,,Zeng,,9255 Katharyn Drive,,Burien,Washington,United States,98168,543-555-0158,1940-07-13,Graduate Degree,Management,F,S,0,2,0,3,92741,0,41
14904,27391,,Logan,,Young,,2413 Roanwood Way,,Kirkland,Washington,United States,98033,193-555-0125,1941-08-21,Bachelors ,Management,M,S,1,2,0,3,66888,0,67
14905,27392,,Felicia,,Romero,,1797 Victory Lane,,Bellflower,California,United States,90706,198-555-0116,1941-08-25,Bachelors ,Management,F,M,1,2,0,4,44532,0,39
14906,27393,,Sierra,,Hernandez,,6076 Glen Arms Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,153-555-0114,1942-12-12,Bachelors ,Management,F,M,1,2,0,4,57090,0,47
14907,27394,,Kyle,,Alexander,,1813 Cashew Ln,,Lebanon,Oregon,United States,97355,902-555-0132,1942-09-22,Bachelors ,Management,M,S,0,2,0,4,59505,0,64
14908,27395,,Jenny,J,Lu,,8136 Michele Drive,,Beaverton,Oregon,United States,97005,784-555-0140,1942-08-12,Bachelors ,Management,F,S,1,2,0,4,45876,0,41
14909,27396,,Adrian,S,Cook,,9261 S Royal Links Circle,,Edmonds,Washington,United States,98020,117-555-0111,1943-05-26,Bachelors ,Management,M,S,1,2,0,4,108986,1,74
14910,27397,,Alex,L,James,,4370 Trafalgar Circle,,Glendale,California,United States,91203,131-555-0195,1943-01-04,Bachelors ,Management,M,S,1,2,0,4,96734,0,65
14911,27398,,Alexis,L,Lee,,1006 Deercreek Ln,,Torrance,California,United States,90505,362-555-0194,1943-09-01,Bachelors ,Management,F,S,0,2,0,4,88435,1,46
14912,27399,,Thomas,,Parker,,6443 Claudia Dr.,,Coronado,California,United States,92118,711-555-0151,1943-11-23,Bachelors ,Management,M,S,0,2,0,4,84827,0,69
14913,27401,,Micah,,He,,6542 Stonewood Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,329-555-0157,1944-09-06,Partial High School,Clerical,M,M,0,2,0,5,58458,0,72
14914,27402,,Adam,B,Nelson,,616 Sweeney Road,,Vancouver,British Columbia,Canada,V7L 4J4,680-555-0153,1944-06-19,Partial High School,Clerical,M,S,0,2,0,5,41570,0,60
14915,27403,,Dylan,,Coleman,,4513 Ten Penny Lane,#3,N. Vancouver,British Columbia,Canada,V7L 4J4,609-555-0146,1945-05-20,Partial High School,Skilled Manual,M,S,0,2,1,2,45494,0,71
14916,27405,,Jackson,,Shan,,1264 Eureka Lane,,San Gabriel,California,United States,91776,379-555-0190,1946-06-08,High School,Professional,M,M,1,3,0,5,47574,0,61
14917,27406,,Richard,L,Sanchez,,2447 Pacifica Ave.,,Westminster,British Columbia,Canada,V3L 1H4,275-555-0119,1946-10-17,Bachelors ,Management,M,S,1,3,0,5,97304,1,74
14918,27407,,Faith,L,Griffin,,4426 Scenic Avenue,Unit D9,Portland,Oregon,United States,97205,185-555-0142,1946-02-05,Bachelors ,Management,F,S,1,3,0,5,86729,1,50
14919,27408,,Tabitha,E,Sanchez,,1466 Aspen Drive,,Concord,California,United States,94519,355-555-0162,1946-08-10,Bachelors ,Management,F,M,1,3,0,5,80155,0,58
14920,27409,,Preston,J,Smith,,3448 Sun View Terr.,,Colma,California,United States,94014,590-555-0192,1947-11-04,High School,Professional,M,M,1,1,1,2,76512,0,86
14921,27410,,Brianna,B,Patterson,,2134 Royal Links Ct,,San Carlos,California,United States,94070,575-555-0138,1947-03-26,High School,Professional,F,S,0,2,1,2,32219,0,48
14922,27412,,Miguel,,Price,,4712 Golden Rain Road,,Imperial Beach,California,United States,91932,157-555-0111,1947-09-04,Bachelors ,Management,M,S,1,1,1,2,110237,0,84
14923,27413,,Kaitlyn,H,Reed,,9321 Quiet Place Drive,,Langford,British Columbia,Canada,V9,625-555-0158,1947-10-19,Bachelors ,Management,F,M,1,1,1,2,91855,0,61
14924,27414,,Julia,J,Young,,3448 Sun View Terr.,,Shawnee,British Columbia,Canada,V8Z 4N5,993-555-0183,1947-11-04,Bachelors ,Management,F,M,1,1,1,2,74268,0,55
14925,27415,,Trevor,,Butler,,54 Morgan Ave.,,Shawnee,British Columbia,Canada,V8Z 4N5,641-555-0185,1948-02-03,High School,Professional,M,M,1,2,1,2,50482,0,81
14926,27416,,Jeremiah,,Morris,,9847 Twinview Dr.,,Sedro Woolley,Washington,United States,98284,717-555-0165,1948-01-11,Partial College,Professional,M,S,0,1,1,2,99997,0,81
14927,27417,,Edwin,,She,,3515 Sutton Circle,,Coronado,California,United States,92118,187-555-0111,1948-01-13,Bachelors ,Management,M,M,1,0,1,2,102537,0,98
14928,27418,,Mya,,Coleman,,4808 Ward Court,,Woodland Hills,California,United States,91364,576-555-0139,1948-09-22,Partial College,Professional,F,S,0,2,1,4,77875,0,51
14929,27420,,Samuel,,Turner,,3576 Court St.,,Port Hammond,British Columbia,Canada,V6B 3P7,602-555-0165,1949-09-03,Partial High School,Skilled Manual,M,S,1,2,1,2,43925,1,75
14930,27421,,Mindy,,Chander,,5458 Gladstone Drive,,Braintree,Massachusetts,United States,2184,145-555-0167,1949-02-04,Partial College,Professional,F,S,0,2,1,2,68849,0,50
14931,27422,,Evan,,Gonzalez,,2556 La Cadena,,Woodburn,Oregon,United States,97071,631-555-0197,1949-07-17,Partial College,Professional,M,M,1,2,1,2,97543,1,98
14932,27423,,Dakota,,Butler,,1838 Canyon Way,,Coronado,California,United States,92118,501-555-0165,1949-05-16,Partial College,Professional,M,S,0,0,1,2,84439,1,84
14933,27424,,Luis,P,Mitchell,,8605 Avalon Court,,La Jolla,California,United States,92806,579-555-0178,1949-04-11,Partial College,Professional,M,S,1,0,1,2,88386,0,82
14934,27426,,Evan,M,Stewart,,5616 Steele Dr.,,National City,California,United States,91950,456-555-0116,1949-12-22,Partial College,Professional,M,S,1,1,1,2,101997,1,88
14935,27427,,Mason,,Young,,265 Maria Vega Court,,Santa Monica,California,United States,90401,550-555-0187,1949-02-08,Partial College,Professional,M,S,0,2,1,5,92145,1,82
14936,27428,,Paige,,Foster,,4854 Parkside Dr,,Royal Oak,British Columbia,Canada,V8X,292-555-0170,1950-03-11,Partial High School,Skilled Manual,F,S,1,2,1,2,45499,0,50
14937,27429,,Stephanie,A,Ward,,6928 Woodland Drive,,Westminster,British Columbia,Canada,V3L 1E7,982-555-0151,1950-01-20,Partial High School,Skilled Manual,F,S,1,3,1,2,37597,0,49
14938,27430,,Stephanie,N,Young,,P.O. Box #2513,,Bremerton,Washington,United States,98312,837-555-0130,1950-05-26,Partial College,Professional,F,M,1,2,1,2,80890,0,56
14939,27432,,Craig,C,Ruiz,,144 Castro Street,,Chula Vista,California,United States,91910,195-555-0183,1950-05-09,Partial College,Professional,M,S,1,1,1,2,92458,0,87
14940,27433,,Barry,,Garcia,,3831 Golden Gate Way,# 203,Colma,California,United States,94014,774-555-0124,1950-08-20,Partial College,Professional,M,S,0,1,1,2,102436,0,87
14941,27434,,David,S,Patterson,,7547 Payot Court,,Lincoln Acres,California,United States,91950,926-555-0172,1950-06-25,Partial College,Professional,M,S,1,1,2,4,92994,1,98
14942,27435,,Alexandra,J,Johnson,,3104 Shakespeare Drive,,Mill Valley,California,United States,94941,178-555-0137,1950-12-09,Partial College,Professional,F,M,1,1,2,4,68714,0,67
